dx_t,dy_t,dz_t
-0.202281587081314,0.1369829420902668,-0.3253641938800185
-0.1401001789816686,0.12117005480161602,-0.30912642307261534
-0.13325348647512036,0.0892016606511319,-0.21084603827594112
-0.0963553531452852,0.05206767228508669,-0.11219327617455771
-0.05373295116684973,0.02412641878156939,-0.046439801910389045
-0.02219888729745023,0.010200432119719452,-0.019935476762928395
-0.010863028360724392,0.004995402563702192,-0.009762479779954314
-0.008039126994329293,0.0036963921430047952,-0.007223810454792534
-0.007751114173170093,0.0035636047250564157,-0.006964341726340917
-0.0075372649780606205,0.003465298238189099,-0.0067722202390553266
