dx_t,dy_t,dz_t
0.15111160792032868,0.02609806771616105,-0.5133917238205365
0.13195380646216676,0.012616871876929475,-0.4595981145920545
0.08218150332710472,0.01659891257848667,-0.36394895667094446
0.034611564257059024,0.01762905123479694,-0.24936803150748094
0.00970461710251369,0.013293648887385878,-0.14535400541807653
0.005151778682937369,0.006454891418031766,-0.071710859118712
0.0023341252729180972,0.0029096053794482046,-0.03234757767268942
0.0011952477400023476,0.0014838032298939985,-0.016505413445541406
0.0008588065032333336,0.0010660212988560513,-0.011858255417066754
0.000794439422987292,0.0009866982777188005,-0.010975011198314066
0.0007943091284261516,0.0009867242150561617,-0.010975018295466932
0.0007717896749810382,0.0009586295852423155,-0.010662710393173624
