dx_t,dy_t,dz_t
-0.13269413385907847,0.06529798362242402,-0.5035819513262557
-0.09415427330692905,0.038231956874838074,-0.4476994987040604
-0.07098251457672233,0.04117740448037596,-0.35096340415997423
-0.0786574706927945,0.03698750995792269,-0.22332947473757142
-0.06358035039258236,0.02633105494916846,-0.11811120231670347
-0.03974344858948731,0.01523592100651007,-0.05223487311492153
-0.017637737568857226,0.00682459794832159,-0.02428165542006444
-0.009218547914807917,0.003567720327556062,-0.012699602721704895
-0.006750438894812194,0.002612531106597163,-0.009299538256063888
-0.006281637377430482,0.002431021375632031,-0.008652868828242233
-0.006281762214341513,0.002431045219975808,-0.00865277149798005
-0.006281762214341513,0.002431045219975808,-0.00865277149798005
