dx_t,dy_t,dz_t
0.14484748492446203,0.09062791453439245,-0.5032001515438487
0.12060349515907315,0.048810822650262486,-0.4527459607058873
0.07334219751619298,0.04524871923605482,-0.3584881658236783
0.028494772794155576,0.03688704207829953,-0.24509072838498142
0.006106441962669074,0.024338148170222285,-0.1424730636523341
0.00338347175090159,0.01191718212109949,-0.07034618639516604
0.001539577135533765,0.00538542602443845,-0.03179799662313937
0.0007926235484048139,0.0027573580967344136,-0.0162837155428453
0.0005711736912006327,0.001986723926282269,-0.011732703633814179
0.0005286666452530842,0.0018403045714445176,-0.010867729457073316
0.0005285370333081296,0.001840320699846687,-0.010867733028550541
0.0005137458054200739,0.001788520367241725,-0.010561892476339207
