dx_t,dy_t,dz_t
0.15309275488892676,0.0787090636875234,-0.36299923030925124
0.11964557177931795,0.08642723198835955,-0.3210809877657775
0.05719960983903527,0.08775794582721846,-0.2313200219629588
0.028453228644054196,0.0720541322057946,-0.13093958039236991
0.0033203088833795302,0.032114100307851876,-0.06682573513824308
0.0019518982878514723,0.013660812271031303,-0.028049355200400583
0.0009633205469208317,0.006712975419577258,-0.013786514645459269
0.000714503495560237,0.004982500894565506,-0.010232173144124335
0.0006887974973250888,0.004805982414579843,-0.009869387213662817
0.0006887321549380321,0.004806003187303856,-0.009869381657795218
