dx_t,dy_t,dz_t
0.173606140863158,0.1832146497032383,-0.4742732153374338
0.1304266715688664,0.16633017357583996,-0.4288331955719454
0.08260487275659373,0.11894648031480853,-0.3446022619801118
0.041637070308632396,0.07848437910758305,-0.23712401101362207
0.009785318033212365,0.0432146953564124,-0.13950657317797954
0.00531734755194635,0.021422177566361417,-0.0688291905234309
0.0024089155676685348,0.009663047989715762,-0.03103792017296486
0.0012331905391156361,0.004929269280228549,-0.015829359252343855
0.0008857593886815174,0.0035401586482863012,-0.01136847728231627
0.000819270493603641,0.003276058090472711,-0.010520708542573698
0.000819129369601157,0.003276030582711059,-0.010520728094780496
0.000795879800385535,0.0031827028745847197,-0.010220944288446165
