dx_t,dy_t,dz_t
0.3243483784852926,0.29328652335946104,-0.3452921986819898
0.27121013761469387,0.2728897333902819,-0.301456369120517
0.18008856794317007,0.24267878705672646,-0.22130144487326187
0.08704575258325775,0.15603679208951204,-0.16959815508079518
0.051346194993499905,0.09076804470811696,-0.09804160039419585
0.02538029549955989,0.04483359879247745,-0.04842359671327101
0.011520588065209836,0.02032927236597548,-0.02195422126330765
0.005922709717256058,0.01044250055626425,-0.011275716307649508
0.004277595285878455,0.0075418056744222806,-0.00814351210150166
0.003964360094498964,0.006990373317137477,-0.0075482245238642776
0.003964214833076296,0.006990387969472378,-0.0075482872411465896
0.003853717238161858,0.006795366581069745,-0.007337671231114062
