dx_t,dy_t,dz_t
0.06816850659452461,0.2676103175491141,-0.30872984163567585
0.061008420022929,0.2394411773856347,-0.27624627052554995
0.03699615685986357,0.19739290741352272,-0.21090199978582325
0.014243137461445565,0.13524441619265154,-0.1448745907733423
-0.002800886898843835,0.08599038259920253,-0.07806008140034609
-0.0009376838441956803,0.043114262564773714,-0.03965807905112889
-0.00043677710447709295,0.020527138459552154,-0.01888217980437823
-0.00023633703111047843,0.011219465116978536,-0.010320343321908343
-0.00017888096056561942,0.008489290311849695,-0.007808939167244011
-0.00017279283171944826,0.008184057711907479,-0.007528168432215654
-0.00016780546480466008,0.007948879149959585,-0.00731183737490354
-0.0001678522368842028,0.007948878428663125,-0.007311837085170303
