dx_t,dy_t,dz_t
0.14339935610499271,0.22927893733672589,-0.11477794447530576
0.0778604607632285,0.22478327854158353,-0.09080504716723725
0.07833478122285342,0.14345368107169965,-0.10053592377825071
0.02077391003632778,0.09739240594705306,-0.07761382479426959
0.013827782927712695,0.05841997286847117,-0.046082750375971426
0.007366527991951033,0.031083337731795557,-0.024520542542104784
0.003917211881764748,0.016507895667024625,-0.013023309202133015
0.0024826811845324315,0.010458252100200766,-0.008250834299536769
0.002062400908102058,0.008688305236350002,-0.0068544513327754575
0.002000026510020625,0.008426372964013273,-0.0066477722522006455
0.0019999772469621035,0.00842638443511251,-0.006647772532551333
0.0019999772469621035,0.00842638443511251,-0.006647772532551333
