dx_t,dy_t,dz_t,dx_t-1,dy_t-1,dz_t-1,x_t,y_t,z_t,x_t-1,y_t-1,z_t-1
0.11707174590429775,-0.03849154731924545,-0.3394504326204285,0.11707174590429775,-0.03849154731924545,-0.3394504326204285,0.4558345833094484,0.1665856209172516,0.353959040940694,0.4680380923093144,0.19555973379857403,0.4094379729456153
0.10568191932789278,-0.04512051416444607,-0.2589317620752103,0.11707174590429775,-0.03849154731924545,-0.3394504326204285,0.4672244098858534,0.17321458776245222,0.2734403703954758,0.4558345833094484,0.1665856209172516,0.353959040940694
0.06405347456467037,-0.038475102594127175,-0.17880315321834217,0.10568191932789278,-0.04512051416444607,-0.2589317620752103,0.5088528546490758,0.16656917619213332,0.19331176153860768,0.4672244098858534,0.17321458776245222,0.2734403703954758
0.03765358333575897,-0.022592850036717765,-0.10504199820265347,0.06405347456467037,-0.038475102594127175,-0.17880315321834217,0.5352527458779872,0.1506869236347239,0.11955060652291899,0.5088528546490758,0.16656917619213332,0.19331176153860768
0.019099482411930824,-0.011440147908020282,-0.05322382133194026,0.03765358333575897,-0.022592850036717765,-0.10504199820265347,0.5538068468018154,0.13953422150602643,0.06773242965220577,0.5352527458779872,0.1506869236347239,0.11955060652291899
0.008014021667675397,-0.004790630615609387,-0.022303326626105235,0.01578892535466725,-0.00945720085342483,-0.04399841440599528,0.5615817504888072,0.134867651268211,0.04603734187231573,0.5538068468018154,0.13953422150602643,0.06773242965220577
0.004781242952463405,-0.0028563226013581244,-0.013300682514343298,0.008011241832770466,-0.00479176931054956,-0.022304079939876154,0.5648117493691143,0.13293220455901955,0.037033944446782874,0.5615817504888072,0.134867651268211,0.04603734187231573
0.0038345094982452643,-0.0022908408468176877,-0.010667296399393122,0.004779801897231373,-0.0028568879411131065,-0.013301078798389376,0.5657570417681004,0.13236615746472413,0.03440016204778662,0.5648117493691143,0.13293220455901955,0.037033944446782874
0.003582896650621503,-0.0021407495228131235,-0.009968040891415897,0.0038340163946324335,-0.0022910310585171068,-0.01066743275967641,0.5660081615121113,0.13221587592902015,0.03370077017952611,0.5657570417681004,0.13236615746472413,0.03440016204778662
0.0035827869630167264,-0.0021407916267661697,-0.009968071272777046,0.0035827869630167264,-0.0021407916267661697,-0.009968071272777046,0.5660081615121113,0.13221587592902015,0.03370077017952611,0.5660081615121113,0.13221587592902015,0.03370077017952611
