dx_t,dy_t,dz_t,dx_t-1,dy_t-1,dz_t-1,x_t,y_t,z_t,x_t-1,y_t-1,z_t-1
0.029684258008530584,0.22786216595522008,-0.26022705595397133,0.029684258008530584,0.22786216595522008,-0.26022705595397133,0.43436188838145035,-0.15512247192021827,0.27238547585818723,0.41887016169568475,-0.14524078631977838,0.3392077179865581
0.013748256291414629,0.1841139577189591,-0.20127785789803376,0.029684258008530584,0.22786216595522008,-0.26022705595397133,0.4502978900985663,-0.11137426368395731,0.21343627780224966,0.43436188838145035,-0.15512247192021827,0.27238547585818723
-0.00023524773732763737,0.12984896496818715,-0.13327783007326466,0.013748256291414629,0.1841139577189591,-0.20127785789803376,0.46428139412730857,-0.057109270933185366,0.14543624997748056,0.4502978900985663,-0.11137426368395731,0.21343627780224966
-0.009752795859178987,0.079549894908046,-0.07323064793756973,-0.00023524773732763737,0.12984896496818715,-0.13327783007326466,0.4737989422491599,-0.006810200873044209,0.08538906784178563,0.46428139412730857,-0.057109270933185366,0.14543624997748056
-0.004936901689694739,0.04040958179813714,-0.037203099778039206,-0.009752795859178987,0.079549894908046,-0.07323064793756973,0.46898304807967567,0.03233011223686465,0.049361519682255106,0.4737989422491599,-0.006810200873044209,0.08538906784178563
-0.002069919532082465,0.01701552894624546,-0.015666345914966295,-0.004041703317518963,0.03308219427460066,-0.030457137136994106,0.46701126429423917,0.048396777565219845,0.034570728460227296,0.46898304807967567,0.03233011223686465,0.049361519682255106
-0.0012570607634609932,0.010347299896825687,-0.009526912756927797,-0.0020725933596200674,0.017015501122771295,-0.01566602185371274,0.4661957316980801,0.05506497879116545,0.02843161936344235,0.46701126429423917,0.048396777565219845,0.034570728460227296
-0.0010201850135849178,0.008396570058868846,-0.007730824688145399,-0.001258425893292392,0.01034726057887049,-0.009526774996574283,0.4659574908183726,0.0570156693111671,0.026635669055013467,0.4661957316980801,0.05506497879116545,0.02843161936344235
-0.0009834285435719181,0.008091837905299118,-0.007450237222773937,-0.0010206487280789434,0.008396553544338964,-0.007730781387359831,0.4659202706338656,0.05732038495020694,0.026355124890427573,0.4659574908183726,0.0570156693111671,0.026635669055013467
-0.000955538811480805,0.007862511262856142,-0.007239094839543603,-0.000983513822721327,0.008091834717572036,-0.007450229426676336,0.4658922956226251,0.057549708404922836,0.02614399030329484,0.4659202706338656,0.05732038495020694,0.026355124890427573
