dx_t,dy_t,dz_t
0.061494001911239216,0.036778476267778124,-0.4717989079920112
0.06567797108595441,0.00213572451031685,-0.41761092955688983
0.05818264790255334,-0.02578484248817514,-0.3231717090691169
0.043308204943428796,-0.049800111477209336,-0.21088025377828834
0.025448162218463577,-0.04303709093835506,-0.11802928021812914
0.012444368771433623,-0.027767777388474385,-0.05621055832603605
0.005845844331882066,-0.012531953084194664,-0.026446433954389337
0.0031018149628863068,-0.006639051009554114,-0.01401530606507867
0.0022951024081859783,-0.004912404463271153,-0.010370185890377193
0.002141396705645393,-0.004584624481033306,-0.009677661175788554
0.002141255012370391,-0.004584706101360941,-0.009677653858063684
0.002141255012370391,-0.004584706101360941,-0.009677653858063684
