dx_t,dy_t,dz_t
-0.166528850080437,0.16845666202487716,-0.40420267443950264
-0.15033974525154098,0.10738276211973444,-0.3704017944291932
-0.12220578925405412,0.07899888067909612,-0.27121580832132336
-0.09299359803898477,0.05851322372516796,-0.14336397587870603
-0.05246186646337231,0.0233817467356799,-0.06299812162748958
-0.020948389989645322,0.00969345885227929,-0.02587192171485858
-0.00959082907647607,0.004444946947119721,-0.011857300249926261
-0.00696695691875826,0.0032287767774940024,-0.008612934211476797
-0.006512483113056022,0.0030174909202206335,-0.008049927181870198
-0.006512633190139838,0.003017401543603887,-0.008049839263036707
