dx_t,dy_t,dz_t
0.27070041309287557,0.1397368686923529,-0.55703723456812
0.21241042339496674,0.08888784622289192,-0.5072097332172361
0.1176151754795387,0.0659147728542071,-0.4060260048844119
0.04177241431321266,0.06978473367855063,-0.2710674480394148
0.014312087048046318,0.043867744551692324,-0.156061728229753
-0.0032697314995207005,0.02532431706706942,-0.07533281133445668
-0.000909339428991629,0.011023243336131812,-0.03343089942493077
-0.00043651516198583984,0.005341939474460405,-0.016201258404380414
-0.00030086954162467094,0.003683157737076004,-0.011170392012689934
-0.00028056193364145443,0.00342942798800544,-0.010400826221992454
-0.00028069244532424875,0.003429430650682068,-0.010400821820950534
-0.00028069244532424875,0.003429430650682068,-0.010400821820950534
