dx_t,dy_t,dz_t
-0.04914803958677949,0.12342587450705969,-0.4428339753206629
-0.05136307986535549,0.14523100538030387,-0.3739009874440479
0.004319676855248034,0.10154328344068073,-0.29199466035683114
-0.0072795402962489986,0.10147065450233275,-0.17491216569277812
-0.012749930068262638,0.06661213127241541,-0.09642712471627568
-0.006047060322685538,0.03315531450871856,-0.04871003310695393
-0.0028589824513147732,0.015747145986007655,-0.023133146432025575
-0.001553453649226988,0.00857353451923526,-0.012594107942054955
-0.0011722634582254088,0.0064693659186632335,-0.009503161432135643
-0.0011300746146466478,0.006234082096356591,-0.009157635862747815
-0.0010971957738030724,0.006052862658942781,-0.00889142477393845
-0.0010972546330861865,0.006052853025751842,-0.008891424067948517
