dx_t,dy_t,dz_t
0.04990498424810513,0.3124273016558596,-0.46749124704365597
0.022068655169451334,0.2525782047551538,-0.42468974502799123
-0.007931168686251877,0.1630588173292727,-0.3455805246753011
-0.029458103692171944,0.10858753011781291,-0.23077967463500682
-0.040238344029289164,0.06080347753259066,-0.12756489551834793
-0.019046979895181226,0.02999793656610522,-0.06297422607858638
-0.008577544782747526,0.013536046756333076,-0.028405987217194117
-0.004368141882800991,0.0069041323428233325,-0.014484277592732131
-0.0031364897836020367,0.004957632908989429,-0.010400573295233362
-0.002902959641482572,0.004587487746781055,-0.009624455925047293
-0.0029031250683845267,0.00458741631301901,-0.009624440072004692
-0.0028202538512825948,0.00445667881404152,-0.009350065904057958
