dx_t,dy_t,dz_t
-0.22167008820028222,-0.07388496567127874,-0.4729706651846522
-0.1947365388501917,-0.021116249987629954,-0.4239778095422082
-0.11226533483114842,0.007377704321727546,-0.31826835414533805
-0.0771684878642408,0.03902895961615879,-0.17483013664105124
-0.04053660703790207,0.037729514221927885,-0.07290371211884145
-0.016167435426146515,0.01439486191955669,-0.029807109936080434
-0.007197241982605074,0.006402798441046326,-0.013278337071352175
-0.005122404880456788,0.004557114495762293,-0.009450320141001833
-0.00476263832815349,0.00423756756165844,-0.008785691559817899
-0.004762694014854074,0.00423774020940601,-0.008785578092057933
