dx_t,dy_t,dz_t
-0.033155582403949,0.08883897709112208,-0.5431857903729522
-0.020125205789525813,0.107804408804512,-0.47710296326936896
-0.05543051482329986,0.08131422419865354,-0.36788365598797074
-0.06730357451363311,0.05722347506230556,-0.24090506613955176
-0.05313839776603935,0.0333301321244771,-0.1336821280000428
-0.025726945712702176,0.016423577329106282,-0.0661405027326114
-0.014032512750242643,0.005665691427206544,-0.028799804743083746
-0.006853235269268065,0.0030909061548794973,-0.01479583657978506
-0.004926869026713132,0.0022221173945613133,-0.010637126487380022
-0.004561196796257994,0.0020571473972641396,-0.009846470475327329
-0.004561338311195984,0.0020571958477917356,-0.009846394794302216
-0.004431786201021581,0.0019987768262772748,-0.009566978922716851
