dx_t,dy_t,dz_t
0.07817378161818433,0.32050532023818645,-0.3299108151098838
0.046585005080464925,0.2872397848692189,-0.2853426081001101
-0.002424183202620722,0.251699094729206,-0.18367169141548928
-0.03796905706402176,0.15512266863782584,-0.1291251083839971
-0.029584861432576326,0.09322551022951131,-0.06801492637388645
-0.022771138502547417,0.04856371167900948,-0.02686195121077012
-0.010221545776302299,0.022893801287955963,-0.01325013289419269
-0.005542392798643436,0.012419869123653143,-0.007188843826492597
-0.004170913114216801,0.009346439835760792,-0.005409851746158323
-0.004017901845085992,0.00900268181106434,-0.00521078104066669
-0.003899686645953526,0.008737860895039418,-0.005057507974387532
-0.003899735658595027,0.008737850186930948,-0.0050574886817964515
