dx_t,dy_t,dz_t,dx_t-1,dy_t-1,dz_t-1,x_t,y_t,z_t,x_t-1,y_t-1,z_t-1
0.01975596215861264,0.04593858814769415,-0.40521732603719046,0.01975596215861264,0.04593858814769415,-0.40521732603719046,0.3142492440551982,0.10109123703963728,0.4197259343554764,0.34139265981114036,0.06207940544496574,0.4681779950493505
0.005551883027610782,0.004135784584306135,-0.31736380267235414,0.01975596215861264,0.04593858814769415,-0.40521732603719046,0.3284533231862001,0.1428940406030253,0.3318724109906401,0.3142492440551982,0.10109123703963728,0.4197259343554764
-0.008455605655648513,-0.025318111884740535,-0.2120700350529931,0.005551883027610782,0.004135784584306135,-0.31736380267235414,0.34246081186945937,0.17234793707207197,0.22657864337127903,0.3284533231862001,0.1428940406030253,0.3318724109906401
-0.005581498974830179,-0.023454236557516883,-0.12184912024803968,-0.008455605655648513,-0.025318111884740535,-0.2120700350529931,0.33958670518864104,0.17048406174484831,0.1363577285663256,0.34246081186945937,0.17234793707207197,0.22657864337127903
-0.003524755273319413,-0.019900120103117425,-0.05855119200932318,-0.005581498974830179,-0.023454236557516883,-0.12184912024803968,0.33752996148713027,0.16692994529044886,0.07305980032760911,0.33958670518864104,0.17048406174484831,0.1363577285663256
-0.0014395042937824787,-0.0081676252278097,-0.024055345200053146,-0.0029557043445245235,-0.016687363202367883,-0.049098447744448326,0.3360137614363882,0.15841020731589067,0.048016697783213935,0.33752996148713027,0.16692994529044886,0.07305980032760911
-0.0008350429156394057,-0.004752625380937597,-0.01400487228192926,-0.0014418851488585682,-0.008169655379675733,-0.024054512429141195,0.33540691920316906,0.15499317731715254,0.037967057636002,0.3360137614363882,0.15841020731589067,0.048016697783213935
-0.0006598145438621028,-0.0037550698857594655,-0.011065043503925565,-0.0008367993490266956,-0.0047539888186066415,-0.014004304210113894,0.33522993439800447,0.15399425838430536,0.03502779692981367,0.33540691920316906,0.15499317731715254,0.037967057636002
-0.0006135593927365512,-0.0034904286162315834,-0.010284504140680717,-0.0006604274202837157,-0.00375552935694351,-0.011064850940739335,0.3351830663704573,0.15372915764359343,0.03424745012975505,0.33522993439800447,0.15399425838430536,0.03502779692981367
-0.000613696460579849,-0.003490530343060322,-0.010284461433974657,-0.000613696460579849,-0.003490530343060322,-0.010284461433974657,0.3351830663704573,0.15372915764359343,0.03424745012975505,0.3351830663704573,0.15372915764359343,0.03424745012975505
