dx_t,dy_t,dz_t
0.06265968563191537,-0.2154383160234583,-0.35943506060027614
0.06604164555194592,-0.15992321635578755,-0.3309223002572725
0.03612277995949653,-0.12462410734515622,-0.2454601393922669
0.007550667037515835,-0.08279127940173989,-0.1431501128159705
0.0023808807311660463,-0.04412939087078993,-0.06646082246525631
0.0010762755016872072,-0.018020902891452334,-0.027561587520161857
0.0005104791390534436,-0.008465095554756746,-0.012943612934221638
0.00037688312425965265,-0.006253560981362094,-0.009562133094230485
0.0003627030386814667,-0.006027748872775934,-0.009217207606639466
0.0003526557848404499,-0.005860473368802216,-0.00896141012876539
