dx_t,dy_t,dz_t
0.024367357376334775,0.4704619704763803,-0.4467779084840469
0.03314610420993169,0.3983333446771356,-0.4155112467191468
-0.005063806362697543,0.3145569731343253,-0.32066938902876796
-0.042360541644092475,0.20676165450609318,-0.21257856335238517
-0.04782181266759905,0.11213283299327151,-0.1202682942175371
-0.022586263832531206,0.05470771024872184,-0.058537548278947915
-0.010871595225218023,0.022645993338038406,-0.026490587217876393
-0.005085351964896345,0.010950934660199446,-0.012563654732299534
-0.003459928950034219,0.007451050761624417,-0.008548269740440206
-0.00321170763532197,0.006915540077749194,-0.007933961439209769
-0.0032118315578792966,0.006915504735520578,-0.00793394207703485
-0.0031238351529467856,0.006726229441087556,-0.007716778779970623
