dx_t,dy_t,dz_t,dx_t-1,dy_t-1,dz_t-1,x_t,y_t,z_t,x_t-1,y_t-1,z_t-1
0.028069145732793066,-0.09839868458702863,-0.5020160494850396,0.028069145732793066,-0.09839868458702863,-0.5020160494850396,0.5097646303007635,0.12756939795961783,0.5166120038403441,0.46539865060997315,0.13890349183229347,0.5782565113146358
-0.020803250528957484,-0.08961657632689546,-0.38611683098333627,0.028069145732793066,-0.09839868458702863,-0.5020160494850396,0.558637026562514,0.11878728969948465,0.4007127853386408,0.5097646303007635,0.12756939795961783,0.5166120038403441
-0.04566657319432865,-0.06978386256243913,-0.2532038170783317,-0.020803250528957484,-0.08961657632689546,-0.38611683098333627,0.5835003492278852,0.09895457593502832,0.26779977143363626,0.558637026562514,0.11878728969948465,0.4007127853386408
-0.03866311927180455,-0.04299474367625869,-0.14199033349048007,-0.04566657319432865,-0.06978386256243913,-0.2532038170783317,0.5764968953053611,0.07216545704884789,0.1565862878457846,0.5835003492278852,0.09895457593502832,0.26779977143363626
-0.028977569832921102,-0.023705714455420804,-0.06501275803516737,-0.03866311927180455,-0.04299474367625869,-0.14199033349048007,0.5668113458664776,0.05287642782801,0.0796087123904719,0.5764968953053611,0.07216545704884789,0.1565862878457846
-0.011566055217318905,-0.009468742997814535,-0.025971154262148022,-0.02511503327571063,-0.020545884655102924,-0.05634694664919576,0.5532623678080859,0.04179928617072161,0.04923292000342416,0.5668113458664776,0.05287642782801,0.0796087123904719
-0.006116652451698235,-0.005010063118049621,-0.013742604036290296,-0.01156811476609998,-0.00946870470071138,-0.02597025053371277,0.5478109054936842,0.03734064458805985,0.03700527350600169,0.5532623678080859,0.04179928617072161,0.04923292000342416
-0.004519435200126987,-0.0037018095732171893,-0.010154031685359,-0.006118215079827349,-0.005009997771744379,-0.01374193197596385,0.5462121256139838,0.03603245638953266,0.03341737321539684,0.5478109054936842,0.03734064458805985,0.03700527350600169
-0.00419921131080625,-0.003439282927703971,-0.009433843406005893,-0.004519964017939193,-0.003701782939373094,-0.010153805973066032,0.5458913729068509,0.03576995637786354,0.0326974106483367,0.5462121256139838,0.03603245638953266,0.03341737321539684
-0.004199316594621694,-0.0034392773800632145,-0.00943379856220955,-0.004199316594621694,-0.0034392773800632145,-0.00943379856220955,0.5458913729068509,0.03576995637786354,0.0326974106483367,0.5458913729068509,0.03576995637786354,0.0326974106483367
