dx_t,dy_t,dz_t
-0.05380143441386359,0.24077661852143437,-0.5209890273202515
-0.026360356655493467,0.22595701651921024,-0.4669467331848454
-0.044549802602982524,0.16972106264462683,-0.341390080720636
-0.020408683620953105,0.0892878648526193,-0.2096990012059044
-0.013399734381166428,0.059353615063578315,-0.07948911215674498
-0.0019766637443774937,0.03133306162455126,-0.021522941236767734
-0.0011256911147703441,0.012952078924175832,-0.01034615949381712
-0.0007946972143122455,0.009142677012060535,-0.007303007239281012
-0.0007387732750304132,0.008482975494962623,-0.0067751038901952
-0.0007391220957859157,0.008483066664522657,-0.0067749516674244226
