dx_t,dy_t,dz_t
0.1596267596767721,0.18240333411990212,-0.4058686786388675
0.10411557324200782,0.16212833623870992,-0.3662005492324851
0.06699369803278032,0.11553282283226274,-0.2877455094851218
0.03857473902269837,0.058171666099633174,-0.19494281704784655
0.0003806164957553815,0.0019380272715896901,-0.11198738043778161
-0.00650335963261639,-0.003250898905711619,-0.05597293910883999
-0.0025651701283638806,-0.0011643250660972326,-0.026913774697371717
-0.001419438451073951,-0.0006453536653624747,-0.014920027683255066
-0.0010848535718330776,-0.0004932143544989637,-0.011402119362968755
-0.0010478209772465386,-0.00047622318562005883,-0.011008818216195038
-0.0010189573206043079,-0.0004631148306748628,-0.01070581971254908
-0.0010190092552097019,-0.0004631172182829324,-0.010705814665847191
