dx_t,dy_t,dz_t
0.044690821617274445,-0.05689401521530737,-0.2042739476570306
0.046070265262973864,-0.06034933662748343,-0.19046421255663532
0.04836407099445417,-0.030785225059094163,-0.15429960818336513
0.03324028839842952,-0.028657113995072245,-0.100424832639323
0.01956262793254049,-0.023362651137348346,-0.05636316605503766
0.008528580559075571,-0.00977090258906655,-0.024717064149598122
0.00443954289620252,-0.005081481326473333,-0.01285739241906153
0.003507102540108442,-0.004014612241903236,-0.010157743826413101
0.003377130826435093,-0.003866412707906877,-0.009782413921275657
0.0032810665426113994,-0.003756406755525847,-0.00950410263050322
