dx_t,dy_t,dz_t,dx_t-1,dy_t-1,dz_t-1,x_t,y_t,z_t,x_t-1,y_t-1,z_t-1
0.13948599020326946,0.13220037256693434,-0.40313542193692375,0.13948599020326946,0.13220037256693434,-0.40313542193692375,0.3300819308560646,-0.17836467705851916,0.4063882120508519,0.274935563018783,-0.18316020910268951,0.4544628200429223
0.07104539610034277,0.1273204448143522,-0.31321169539210736,0.13948599020326946,0.13220037256693434,-0.40313542193692375,0.39852252495899126,-0.17348474930593702,0.3164644855060355,0.3300819308560646,-0.17836467705851916,0.4063882120508519
0.04293585043988135,0.09881913342341556,-0.2077410213840356,0.07104539610034277,0.1273204448143522,-0.31321169539210736,0.4266320706194527,-0.14498343791500037,0.21099381149796376,0.39852252495899126,-0.17348474930593702,0.3164644855060355
0.01861269846561231,0.06814508444319388,-0.1148832361121499,0.04293585043988135,0.09881913342341556,-0.2077410213840356,0.4509552225937217,-0.1143093889347787,0.11813602622607805,0.4266320706194527,-0.14498343791500037,0.21099381149796376
0.00928967892453858,0.03391572545294423,-0.057196300584210324,0.01861269846561231,0.06814508444319388,-0.1148832361121499,0.46027824213479546,-0.08008002994452905,0.060449090698138475,0.4509552225937217,-0.1143093889347787,0.11813602622607805
0.003797586703607303,0.013816547613369076,-0.023307915164689386,0.007906083344356829,0.028864350888060164,-0.04867754021219939,0.464386738775545,-0.06503222666983796,0.03507946565062847,0.46027824213479546,-0.08008002994452905,0.060449090698138475
0.0020969389707700126,0.007618996484197532,-0.012854123906267667,0.003794361562474702,0.01381764137133816,-0.023307791099273112,0.46608416136724967,-0.05883358178269733,0.024625798457623027,0.464386738775545,-0.06503222666983796,0.03507946565062847
0.0015966932742789153,0.005801731998091232,-0.009788110009882278,0.002095193281916763,0.007619522301550295,-0.012854096566364104,0.4665826613748875,-0.05701579147923827,0.0215598119011412,0.46608416136724967,-0.05883358178269733,0.024625798457623027
0.0015373175169670628,0.005587394261569241,-0.009426321907669843,0.0015961109086953806,0.00580189952880774,-0.009788105648742329,0.46664145476661584,-0.05680128621199977,0.021198028160068716,0.4665826613748875,-0.05701579147923827,0.0215598119011412
0.001492936721444127,0.005426008626266993,-0.009154063283407121,0.0015372218371895174,0.005587421465640938,-0.009426321385191838,0.46668573988236123,-0.056639873372625826,0.020925770058284,0.46664145476661584,-0.05680128621199977,0.021198028160068716
