dx_t,dy_t,dz_t,dx_t-1,dy_t-1,dz_t-1,x_t,y_t,z_t,x_t-1,y_t-1,z_t-1
-0.05220772596119616,-0.044938741777282964,-0.5191163136329175,-0.05220772596119616,-0.044938741777282964,-0.5191163136329175,0.46834626560214393,0.019119957929314802,0.5312747335371335,0.4507283079794469,0.06572380240430989,0.5975638037081525
-0.08479136846364838,-0.03452069394417489,-0.3918818158532732,-0.05220772596119616,-0.044938741777282964,-0.5191163136329175,0.5009299081045961,0.008701910096206727,0.4040402357574891,0.46834626560214393,0.019119957929314802,0.5312747335371335
-0.09900743999963596,-0.02302187157634314,-0.24471378146672051,-0.08479136846364838,-0.03452069394417489,-0.3918818158532732,0.5151459796405837,-0.002796912271625023,0.2568722013709364,0.5009299081045961,0.008701910096206727,0.4040402357574891
-0.07548324285327401,-0.018955357976919676,-0.1293607349226128,-0.09900743999963596,-0.02302187157634314,-0.24471378146672051,0.4916217824942218,-0.006863425871048488,0.1415191548268287,0.5151459796405837,-0.002796912271625023,0.2568722013709364
-0.045644466034480025,-0.01218565388334256,-0.05670355851127762,-0.07548324285327401,-0.018955357976919676,-0.1293607349226128,0.4617830056754278,-0.013633129964625602,0.06886197841549352,0.4916217824942218,-0.006863425871048488,0.1415191548268287
-0.01843676497929647,-0.004194331444827823,-0.02299735945530329,-0.039460011075333146,-0.010534596610981065,-0.04902068621364919,0.4407597595793911,-0.019973395130778844,0.04283865165714762,0.4617830056754278,-0.013633129964625602,0.06886197841549352
-0.009776215067101912,-0.002323171046723707,-0.012190356039901928,-0.018430310924252735,-0.0043755886913915895,-0.0229658080244749,0.4321056637222403,-0.022025812775446726,0.03206319967257465,0.4407597595793911,-0.019973395130778844,0.04283865165714762
-0.00723916003059355,-0.0017202829538766687,-0.00902677125503265,-0.009777832484182958,-0.002322712316610489,-0.012189145723342398,0.4295669912686509,-0.022628242138180547,0.0289008252042649,0.4321056637222403,-0.022025812775446726,0.03206319967257465
-0.006730310279021046,-0.0015992135248130042,-0.00839170832495717,-0.00723970594565726,-0.001720122649030091,-0.009026363914162061,0.4290575956020147,-0.022749151262397634,0.02826616961506001,0.4295669912686509,-0.022628242138180547,0.0289008252042649
-0.006730418904208335,-0.0015991813368684826,-0.00839162733599369,-0.006730418904208335,-0.0015991813368684826,-0.00839162733599369,0.4290575956020147,-0.022749151262397634,0.02826616961506001,0.4290575956020147,-0.022749151262397634,0.02826616961506001
