dx_t,dy_t,dz_t
0.20743003938032173,0.07274589844855038,-0.48716412636940415
0.1558929973709095,0.05993619436711635,-0.44538493240938515
0.10822762505271838,0.0453073394728194,-0.35388704415309985
0.05375259385209197,0.021829427738141408,-0.2454489025876886
0.017348272856356983,0.012659936674452227,-0.14448375879466996
0.009044869798555677,0.006260846666073211,-0.07130545143337691
0.004091673789760275,0.0028240008064424893,-0.032166024184142605
0.002092856148080857,0.0014409211777370173,-0.016414996450927588
0.001503925598679956,0.00103536379074827,-0.011795078792816438
0.0013915291717003786,0.0009583166498521034,-0.010917102366897968
0.0013913842948811705,0.0009583255748200209,-0.010917120046880835
0.0013519105476067494,0.0009310682404663206,-0.010606662217825025
