dx_t,dy_t,dz_t
0.19714549615810723,0.03962937847277487,-0.5244557367634607
0.12771632853271137,0.049002933023672174,-0.4748278192399245
0.06135274236929339,0.04606716460780946,-0.37455998765088233
0.005129275388919385,0.02716413510499424,-0.2523843305132991
-0.016670372173601566,0.013064338363039996,-0.1430271604344442
-0.020346741824927683,0.010456515398729604,-0.06724094511658768
-0.008485949989751385,0.004514561902261599,-0.030642363551057206
-0.004349157149734162,0.0023161052056948905,-0.015728621298318146
-0.003139327259138569,0.0016718210950734391,-0.011353639097537782
-0.0029100432657921393,0.0015494959043941547,-0.010522128974220335
-0.0029102324545263736,0.0015495259659086824,-0.010522072218641543
-0.002828821655433744,0.001506224539234352,-0.010228200652004138
