dx_t,dy_t,dz_t
0.011775968228030065,0.04197449290684745,-0.6069315243841187
0.02395872475281602,0.051634765223535904,-0.5321817744412769
0.056549552235807266,0.015938764245638594,-0.40660250240020934
0.008754518083410545,0.031124768340246772,-0.27344751938642886
-0.015712905225511054,0.024485661526199173,-0.15497435582257496
-0.017641229164529926,0.015185065340970407,-0.0736039577255746
-0.007309927599870258,0.006596169997403742,-0.032957271236345564
-0.0035734045138857695,0.0032278636629437616,-0.01613228155460772
-0.0025466269607022918,0.002300878588281121,-0.01149994549957667
-0.002352280250965011,0.0021248430851777064,-0.010619503014619669
-0.002286866918734143,0.002065696690670322,-0.010323825120831687
-0.0022869210005663776,0.002065704767456742,-0.010323811524414861
