dx_t,dy_t,dz_t
0.14668036820650943,0.3389517211693507,-0.47199041459018154
0.10644454929767011,0.3199079197905388,-0.41291597644477895
0.06067944603103792,0.25291933144640744,-0.3256451203036629
0.009211224416961983,0.17764698755904845,-0.21514797132609909
-0.009454929519368882,0.09986627610435134,-0.12446891448807024
-0.01981573690720284,0.04650220949476053,-0.05949383490162247
-0.00800322248293972,0.020789448740751962,-0.026511112151671568
-0.0039023617666728017,0.010147518346559331,-0.012939571675617378
-0.0027749389150991677,0.0072174084007586015,-0.009203076053652282
-0.002561326146406584,0.006660432922027337,-0.008492953432344186
-0.002489464665008767,0.006473385049323016,-0.008254454800201039
-0.002489509448870497,0.006473373970746404,-0.00825444998155922
