dx_t,dy_t,dz_t
0.19149661960043585,-0.20740412607345066,-0.5034206513042689
0.1779032399009547,-0.1468737918317726,-0.4566399814792757
0.1104632233978039,-0.10911290382163652,-0.36630108939577394
0.046835971679492494,-0.06975628680548851,-0.2534135466171075
0.00953426760680931,-0.03258103722361573,-0.1495793723211744
0.0011217255352201638,-0.009957747231118433,-0.07463420970485463
0.000732697195306331,-0.00479051086794767,-0.033342891519003326
0.0003655076079794872,-0.002366458350681014,-0.01646562655342859
0.00026288610752711605,-0.001698785975427955,-0.011819322547287736
0.00024275406885676531,-0.0015717775608353884,-0.010936393373299602
0.00024259281905913976,-0.0015717448017603386,-0.010936401656824024
0.00023577117038020567,-0.0015269008571303089,-0.010624221057825178
