dx_t,dy_t,dz_t
-0.17245651163255138,0.21361582727537948,-0.229303026917138
-0.15214991858362548,0.1847196498809242,-0.21175490006711717
-0.12370820595391074,0.15054060247734097,-0.15864497565385688
-0.10462690030609823,0.09175320399903344,-0.09781718823001279
-0.07176718759125467,0.05043616975848421,-0.04760537727055664
-0.036236601226935505,0.026016016941359996,-0.02487047518551866
-0.017824927792456702,0.01280390806028911,-0.012244137307117209
-0.010436851337597197,0.007499430983903807,-0.007173158208181485
-0.008276012537021593,0.005946679805266142,-0.005687922602667594
-0.007732457053943542,0.005555841524159964,-0.00531392019576693
-0.007732551934645837,0.005555805609466408,-0.0053138196756034595
-0.007732551934645837,0.005555805609466408,-0.0053138196756034595
