dx_t,dy_t,dz_t,dx_t-1,dy_t-1,dz_t-1,x_t,y_t,z_t,x_t-1,y_t-1,z_t-1
-0.04111286498172173,0.008905385584143583,-0.49546680830487616,-0.04111286498172173,0.008905385584143583,-0.49546680830487616,0.39314486547830335,-0.09012182213449195,0.5074825889337122,0.41689654930842307,-0.07267987487178248,0.575327622321476
-0.008392121742119563,0.04533370451497627,-0.38185763586428745,-0.04111286498172173,0.008905385584143583,-0.49546680830487616,0.3604241222387012,-0.12655014106532464,0.3938734164931235,0.39314486547830335,-0.09012182213449195,0.5074825889337122
-0.033386816285920884,0.05749784132806891,-0.24855037595044205,-0.008392121742119563,0.04533370451497627,-0.38185763586428745,0.3854188167825025,-0.13871427787841728,0.2605661565792781,0.3604241222387012,-0.12655014106532464,0.3938734164931235
-0.02820044095540597,0.04388484190100726,-0.13840474039162476,-0.033386816285920884,0.05749784132806891,-0.24855037595044205,0.3802324414519876,-0.12510127845135563,0.15042052102046083,0.3854188167825025,-0.13871427787841728,0.2605661565792781
-0.022960010273473608,0.030881000640369125,-0.06176739215846916,-0.02820044095540597,0.04388484190100726,-0.13840474039162476,0.37499201077005523,-0.11209743719071749,0.07378317278730523,0.3802324414519876,-0.12510127845135563,0.15042052102046083
-0.009275239822144732,0.01248437194333292,-0.02499300973815083,-0.019805022209458345,0.026637570987474962,-0.05327979207971545,0.3644622283827416,-0.09794423814657545,0.04549639044574061,0.37499201077005523,-0.11209743719071749,0.07378317278730523
-0.004943569378390245,0.006656392153682189,-0.013330223075173009,-0.009278311868901268,0.012486155645119665,-0.024990977018861826,0.3601274858922306,-0.09211447465513797,0.03383563650205179,0.3644622283827416,-0.09794423814657545,0.04549639044574061
-0.003674509055732411,0.004947655201655118,-0.009908187107308841,-0.004945300839169331,0.006657300254519785,-0.013329126826460869,0.3588566941087937,-0.0904048296022733,0.030414696782899764,0.3601274858922306,-0.09211447465513797,0.03383563650205179
-0.003420224532764693,0.004605011239518286,-0.009221509307381304,-0.0036750989539391377,0.004947951602264716,-0.009907820241251197,0.3586018196876192,-0.09006188923952688,0.02972838584902987,0.3588566941087937,-0.0904048296022733,0.030414696782899764
-0.0034203421697172054,0.0046050696317956885,-0.009221436512716896,-0.0034203421697172054,0.0046050696317956885,-0.009221436512716896,0.3586018196876192,-0.09006188923952688,0.02972838584902987,0.3586018196876192,-0.09006188923952688,0.02972838584902987
