dx_t,dy_t,dz_t
0.27077285388904543,0.23783416208555355,-0.45234381850362687
0.24250330570271078,0.18877996907182684,-0.4124686422639418
0.17073866721239966,0.16290803869131668,-0.32613807453136556
0.09644297342638453,0.12280268691796573,-0.22326833992130268
0.05077290306993176,0.07859410538182673,-0.12681971439355844
0.02511252675587361,0.0383482467632696,-0.062320578490705325
0.011210288517627953,0.01708975552133746,-0.027772483245806334
0.005485536027282523,0.008355121294249646,-0.013577138119016618
0.003907732588652069,0.005950883424996238,-0.009670062403808688
0.003607149445590041,0.0054941173607835105,-0.008927914198453513
0.0035063332062656993,0.00534068862922198,-0.008678605655781935
0.003506278560897247,0.0053406944417078855,-0.008678624156106263
