dx_t,dy_t,dz_t
-0.01748097675222471,0.033197135297203716,-0.3368508684174869
-0.020306759220167003,0.07198279173558489,-0.28487318943524276
-0.0304309093230426,0.06039922320420264,-0.2211490400000839
-0.034896160003061616,0.04525085236878085,-0.1476849674534314
-0.020143575751543907,0.026657264054596855,-0.08762057051485739
-0.010423980855647774,0.013813661323396433,-0.045419268569883986
-0.005187970794899743,0.006882222210238875,-0.022632358079924697
-0.003089092925446568,0.00410092783844386,-0.013487188237599368
-0.0024764247868318545,0.003287472167006561,-0.010811780697185636
-0.0023860637707104893,0.0031671205210282577,-0.010415805758263064
-0.002316162991060744,0.003074368869958044,-0.010110782427411091
-0.0023162144969506304,0.003074372706283704,-0.010110769461581237
