dx_t,dy_t,dz_t
0.2855240349923031,0.0058750206641304675,-0.5242918115967434
0.22145509984142125,-0.02250691284151514,-0.47712877288429906
0.13198594284220594,-0.03486456582610453,-0.3819174985713253
0.05904330414005732,-0.04372766235517954,-0.2592106724364403
0.013330166723780956,-0.037889246447321265,-0.1481772078957017
0.007208520824407594,-0.018217958840407666,-0.072812017565
0.003252902566914573,-0.00817098682461187,-0.032655678641410946
0.0016085567110932786,-0.004028489532293733,-0.016098694178968587
0.0011538975424583153,-0.0028881781129503764,-0.011541492520219021
0.001066677788990722,-0.002671493845879641,-0.010675757138826014
0.0010375390943928586,-0.002598725531116758,-0.010384984426372701
0.001037479505641703,-0.0025987231638786162,-0.010384990971584851
