dx_t,dy_t,dz_t
-0.1850105700628169,0.04899693364902265,-0.34930571523444703
-0.14525651957537927,0.08375488570051433,-0.30746411122315537
-0.14202491670114348,0.06456981564457999,-0.22408956851680817
-0.11127830590218396,0.05172633743926609,-0.13828915947692505
-0.07152405437893167,0.033793150994484024,-0.07326864576821046
-0.041925362975688885,0.02042213456317372,-0.028488396662540993
-0.019842132117925237,0.009629892038196756,-0.014476158134965278
-0.011132918635673117,0.0054043590871322225,-0.008125543467596807
-0.008799283442860795,0.004271647580096002,-0.006422607485868204
-0.008212310191503425,0.0039865069487829245,-0.005993657847293332
-0.008212413522116102,0.003986481972045798,-0.0059935328727376835
-0.008212413522116102,0.003986481972045798,-0.0059935328727376835
