dx_t,dy_t,dz_t
0.15857168665326338,-0.26695849074843603,-0.4555732444767696
0.16574581912298192,-0.19861317399125752,-0.40773211066731874
0.10403651657401514,-0.17826160788314632,-0.31516362290299893
0.05385641696285304,-0.13446575895064738,-0.2092537588128014
0.02291611391884818,-0.08410004967021169,-0.1179942954169601
0.011605406884448999,-0.04129138163746382,-0.058328285461210605
0.005253204406619583,-0.018634529856296017,-0.026323997267781396
0.002682367090950266,-0.009492588910473665,-0.013409576137950852
0.001924986221933711,-0.006811899327078083,-0.00962268561584706
0.0017804609671293603,-0.006302574579670442,-0.008903206566902633
0.0017802717754944464,-0.006302590328906746,-0.008903233246112974
0.0017295236238673573,-0.006122491668848637,-0.008648817347043425
